,Name,Team,Games,PassComp,PassAtt,PassYards,PassTD,INT,RunAtt,RunYards,RunTD,FFP,FFPPG,Season,Week
2982,CarsonPalmer,CIN,1.0,23.0,39.0,217.0,2.0,1.0,0.0,0.0,0.0,18.9,18.9,2008.0,5
3342,CarsonPalmer,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,14
3493,CarsonPalmer,CIN,1.0,21.0,33.0,247.0,0.0,2.0,1.0,2.0,0.0,12.6,12.6,2009.0,1
3514,CarsonPalmer,CIN,1.0,15.0,23.0,185.0,3.0,2.0,2.0,1.0,1.0,27.4,27.4,2009.0,2
3572,CarsonPalmer,CIN,1.0,20.0,37.0,183.0,1.0,0.0,1.0,1.0,0.0,13.3,13.3,2009.0,3
3610,CarsonPalmer,CIN,1.0,23.0,44.0,230.0,2.0,1.0,3.0,20.0,0.0,21.5,21.5,2009.0,4
3645,CarsonPalmer,CIN,1.0,18.0,31.0,271.0,1.0,1.0,5.0,18.0,0.0,19.4,19.4,2009.0,5
3684,CarsonPalmer,CIN,1.0,23.0,35.0,259.0,1.0,1.0,1.0,2.0,0.0,17.2,17.2,2009.0,6
3709,CarsonPalmer,CIN,1.0,20.0,24.0,233.0,5.0,0.0,0.0,0.0,0.0,31.7,31.7,2009.0,7
3806,CarsonPalmer,CIN,1.0,20.0,33.0,224.0,1.0,0.0,1.0,10.0,0.0,16.2,16.2,2009.0,9
3846,CarsonPalmer,CIN,1.0,18.0,30.0,178.0,0.0,0.0,5.0,-2.0,0.0,8.7,8.7,2009.0,10
3870,CarsonPalmer,CIN,1.0,14.0,22.0,207.0,0.0,1.0,4.0,7.0,2.0,23.1,23.1,2009.0,11
3933,CarsonPalmer,CIN,1.0,13.0,24.0,110.0,1.0,0.0,4.0,15.0,0.0,11.0,11.0,2009.0,12
3972,CarsonPalmer,CIN,1.0,17.0,29.0,220.0,1.0,2.0,5.0,7.0,0.0,15.7,15.7,2009.0,13
4019,CarsonPalmer,CIN,1.0,15.0,25.0,94.0,1.0,0.0,4.0,10.0,0.0,9.7,9.7,2009.0,14
4049,CarsonPalmer,CIN,1.0,27.0,40.0,314.0,2.0,1.0,1.0,0.0,0.0,23.7,23.7,2009.0,15
4103,CarsonPalmer,CIN,1.0,17.0,25.0,139.0,2.0,1.0,2.0,2.0,0.0,15.2,15.2,2009.0,16
4176,CarsonPalmer,CIN,1.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2009.0,17
4181,CarsonPalmer,CIN,1.0,34.0,50.0,345.0,2.0,1.0,4.0,9.0,0.0,26.2,26.2,2010.0,1
4245,CarsonPalmer,CIN,1.0,16.0,35.0,167.0,0.0,0.0,3.0,-1.0,0.0,8.3,8.3,2010.0,2
4283,CarsonPalmer,CIN,1.0,19.0,37.0,195.0,1.0,2.0,5.0,8.0,0.0,14.6,14.6,2010.0,3
4299,CarsonPalmer,CIN,1.0,25.0,36.0,371.0,2.0,0.0,1.0,0.0,0.0,26.6,26.6,2010.0,4
4349,CarsonPalmer,CIN,1.0,21.0,36.0,209.0,2.0,3.0,1.0,3.0,0.0,18.8,18.8,2010.0,5
4411,CarsonPalmer,CIN,1.0,36.0,50.0,412.0,3.0,0.0,0.0,0.0,0.0,32.6,32.6,2010.0,7
4461,CarsonPalmer,CIN,1.0,17.0,38.0,156.0,2.0,1.0,3.0,13.0,0.0,17.1,17.1,2010.0,8
4491,CarsonPalmer,CIN,1.0,22.0,36.0,248.0,2.0,1.0,0.0,0.0,0.0,20.4,20.4,2010.0,9
4530,CarsonPalmer,CIN,1.0,31.0,42.0,292.0,2.0,3.0,0.0,0.0,0.0,22.6,22.6,2010.0,10
4567,CarsonPalmer,CIN,1.0,19.0,34.0,230.0,2.0,2.0,2.0,12.0,0.0,20.7,20.7,2010.0,11
4619,CarsonPalmer,CIN,1.0,17.0,38.0,135.0,1.0,2.0,2.0,5.0,0.0,11.3,11.3,2010.0,12
4648,CarsonPalmer,CIN,1.0,23.0,33.0,249.0,1.0,0.0,0.0,0.0,0.0,16.5,16.5,2010.0,13
4695,CarsonPalmer,CIN,1.0,20.0,32.0,178.0,1.0,3.0,2.0,0.0,0.0,12.9,12.9,2010.0,14
4742,CarsonPalmer,CIN,1.0,14.0,23.0,209.0,0.0,0.0,5.0,-1.0,0.0,10.4,10.4,2010.0,15
4757,CarsonPalmer,CIN,1.0,16.0,21.0,269.0,4.0,0.0,2.0,-1.0,0.0,29.4,29.4,2010.0,16
4803,CarsonPalmer,CIN,1.0,32.0,45.0,305.0,1.0,2.0,2.0,3.0,0.0,19.6,19.6,2010.0,17
5091,CarsonPalmer,OAK,1.0,8.0,21.0,116.0,0.0,3.0,0.0,0.0,0.0,5.8,5.8,2011.0,7
5136,CarsonPalmer,OAK,1.0,19.0,35.0,332.0,3.0,3.0,5.0,3.0,0.0,28.9,28.9,2011.0,9
5176,CarsonPalmer,OAK,1.0,14.0,20.0,299.0,2.0,1.0,3.0,-8.0,0.0,22.2,22.2,2011.0,10
5229,CarsonPalmer,OAK,1.0,17.0,23.0,164.0,1.0,0.0,3.0,5.0,1.0,18.7,18.7,2011.0,11
5266,CarsonPalmer,OAK,1.0,21.0,37.0,301.0,0.0,1.0,0.0,0.0,0.0,15.1,15.1,2011.0,12
5296,CarsonPalmer,OAK,1.0,20.0,41.0,273.0,2.0,1.0,1.0,2.0,0.0,21.9,21.9,2011.0,13
5349,CarsonPalmer,OAK,1.0,24.0,42.0,247.0,1.0,4.0,2.0,12.0,0.0,17.6,17.6,2011.0,14
5384,CarsonPalmer,OAK,1.0,32.0,40.0,367.0,1.0,0.0,0.0,0.0,0.0,22.4,22.4,2011.0,15
5437,CarsonPalmer,OAK,1.0,16.0,26.0,237.0,1.0,2.0,0.0,0.0,0.0,15.9,15.9,2011.0,16
5461,CarsonPalmer,OAK,1.0,28.0,43.0,417.0,2.0,1.0,2.0,6.0,0.0,29.5,29.5,2011.0,17
5517,CarsonPalmer,OAK,1.0,32.0,46.0,297.0,1.0,0.0,0.0,0.0,0.0,18.9,18.9,2012.0,1
5546,CarsonPalmer,OAK,1.0,24.0,48.0,373.0,1.0,1.0,2.0,7.0,0.0,23.4,23.4,2012.0,2
5584,CarsonPalmer,OAK,1.0,24.0,34.0,209.0,3.0,1.0,2.0,5.0,0.0,23.0,23.0,2012.0,3
5635,CarsonPalmer,OAK,1.0,19.0,34.0,202.0,0.0,0.0,0.0,0.0,0.0,10.1,10.1,2012.0,4
5691,CarsonPalmer,OAK,1.0,23.0,33.0,353.0,1.0,1.0,0.0,0.0,0.0,21.7,21.7,2012.0,6
5716,CarsonPalmer,OAK,1.0,26.0,46.0,298.0,1.0,1.0,6.0,14.0,1.0,26.3,26.3,2012.0,7
5758,CarsonPalmer,OAK,1.0,14.0,28.0,209.0,2.0,1.0,1.0,-1.0,0.0,18.4,18.4,2012.0,8
5777,CarsonPalmer,OAK,1.0,39.0,61.0,414.0,4.0,3.0,1.0,3.0,0.0,37.0,37.0,2012.0,9
5813,CarsonPalmer,OAK,1.0,29.0,45.0,368.0,2.0,1.0,1.0,0.0,0.0,26.4,26.4,2012.0,10
5855,CarsonPalmer,OAK,1.0,22.0,40.0,312.0,2.0,2.0,1.0,2.0,0.0,23.8,23.8,2012.0,11
5908,CarsonPalmer,OAK,1.0,19.0,34.0,146.0,1.0,1.0,0.0,0.0,0.0,11.3,11.3,2012.0,12
5918,CarsonPalmer,OAK,1.0,34.0,54.0,351.0,2.0,1.0,1.0,3.0,0.0,25.9,25.9,2012.0,13
5959,CarsonPalmer,OAK,1.0,19.0,30.0,273.0,2.0,1.0,1.0,-1.0,0.0,21.6,21.6,2012.0,14
6016,CarsonPalmer,OAK,1.0,18.0,29.0,182.0,0.0,0.0,2.0,4.0,0.0,9.5,9.5,2012.0,15
6061,CarsonPalmer,OAK,1.0,3.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,2012.0,16
6122,CarsonPalmer,ARI,1.0,26.0,40.0,327.0,2.0,1.0,0.0,0.0,0.0,24.4,24.4,2013.0,1
6165,CarsonPalmer,ARI,1.0,22.0,39.0,248.0,1.0,1.0,2.0,-2.0,0.0,16.2,16.2,2013.0,2
6206,CarsonPalmer,ARI,1.0,18.0,35.0,187.0,0.0,2.0,0.0,0.0,0.0,9.4,9.4,2013.0,3
6231,CarsonPalmer,ARI,1.0,21.0,38.0,248.0,1.0,2.0,4.0,6.0,0.0,17.0,17.0,2013.0,4
6271,CarsonPalmer,ARI,1.0,19.0,28.0,175.0,1.0,3.0,3.0,-3.0,0.0,12.5,12.5,2013.0,5
6290,CarsonPalmer,ARI,1.0,25.0,41.0,298.0,2.0,2.0,0.0,0.0,0.0,22.9,22.9,2013.0,6
6331,CarsonPalmer,ARI,1.0,30.0,45.0,258.0,1.0,2.0,2.0,5.0,0.0,17.4,17.4,2013.0,7
6362,CarsonPalmer,ARI,1.0,13.0,18.0,172.0,2.0,1.0,1.0,9.0,0.0,17.5,17.5,2013.0,8
6420,CarsonPalmer,ARI,1.0,20.0,32.0,241.0,2.0,1.0,2.0,-2.0,0.0,19.9,19.9,2013.0,10
6445,CarsonPalmer,ARI,1.0,30.0,42.0,419.0,2.0,0.0,3.0,-3.0,0.0,28.7,28.7,2013.0,11
6486,CarsonPalmer,ARI,1.0,26.0,37.0,314.0,2.0,0.0,0.0,0.0,0.0,23.7,23.7,2013.0,12
6515,CarsonPalmer,ARI,1.0,24.0,41.0,302.0,3.0,2.0,1.0,-1.0,0.0,27.0,27.0,2013.0,13
6562,CarsonPalmer,ARI,1.0,27.0,32.0,269.0,1.0,0.0,1.0,-1.0,0.0,17.4,17.4,2013.0,14
6609,CarsonPalmer,ARI,1.0,20.0,30.0,231.0,1.0,0.0,2.0,-1.0,0.0,15.5,15.5,2013.0,15
6640,CarsonPalmer,ARI,1.0,13.0,25.0,178.0,1.0,4.0,5.0,-3.0,0.0,12.6,12.6,2013.0,16
6660,CarsonPalmer,ARI,1.0,28.0,49.0,407.0,2.0,1.0,1.0,-1.0,0.0,28.3,28.3,2013.0,17
6696,CarsonPalmer,ARI,1.0,24.0,37.0,304.0,2.0,0.0,4.0,29.0,0.0,26.1,26.1,2014.0,1
6892,CarsonPalmer,ARI,1.0,28.0,44.0,250.0,2.0,0.0,1.0,-3.0,0.0,20.2,20.2,2014.0,6
6920,CarsonPalmer,ARI,1.0,22.0,31.0,253.0,2.0,1.0,0.0,0.0,0.0,20.7,20.7,2014.0,7
6953,CarsonPalmer,ARI,1.0,20.0,42.0,329.0,2.0,0.0,0.0,0.0,0.0,24.5,24.5,2014.0,8
6985,CarsonPalmer,ARI,1.0,22.0,34.0,249.0,3.0,1.0,2.0,-2.0,0.0,24.3,24.3,2014.0,9
7031,CarsonPalmer,ARI,1.0,25.0,36.0,241.0,0.0,1.0,1.0,1.0,0.0,12.2,12.2,2014.0,10
6329,CaseKeenum,HOU,1.0,15.0,25.0,271.0,1.0,0.0,3.0,10.0,0.0,18.6,18.6,2013.0,7
6381,CaseKeenum,HOU,1.0,20.0,34.0,350.0,3.0,0.0,3.0,26.0,0.0,32.1,32.1,2013.0,9
6415,CaseKeenum,HOU,1.0,22.0,43.0,201.0,3.0,0.0,2.0,13.0,0.0,23.4,23.4,2013.0,10
6470,CaseKeenum,HOU,1.0,13.0,24.0,170.0,1.0,1.0,0.0,0.0,0.0,12.5,12.5,2013.0,11
6504,CaseKeenum,HOU,1.0,18.0,34.0,169.0,0.0,1.0,1.0,2.0,0.0,8.7,8.7,2013.0,12
6525,CaseKeenum,HOU,1.0,15.0,30.0,272.0,0.0,1.0,3.0,6.0,1.0,20.2,20.2,2013.0,13
6572,CaseKeenum,HOU,1.0,16.0,29.0,159.0,1.0,1.0,1.0,13.0,0.0,13.3,13.3,2013.0,14
6613,CaseKeenum,HOU,1.0,18.0,34.0,168.0,0.0,2.0,1.0,2.0,0.0,8.6,8.6,2013.0,15
7242,CaseKeenum,HOU,1.0,20.0,42.0,185.0,0.0,1.0,4.0,19.0,0.0,11.2,11.2,2014.0,16
7263,CaseKeenum,HOU,1.0,25.0,35.0,250.0,2.0,1.0,6.0,16.0,0.0,22.1,22.1,2014.0,17
158,CaseyBramlet,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,4
2884,ChadHenne,MIA,1.0,7.0,12.0,67.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,2008.0,2
2933,ChadHenne,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,3
3257,ChadHenne,MIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.0,12
3580,ChadHenne,MIA,1.0,10.0,19.0,92.0,0.0,1.0,1.0,2.0,0.0,4.8,4.8,2009.0,3
3621,ChadHenne,MIA,1.0,14.0,22.0,115.0,1.0,0.0,2.0,14.0,0.0,11.2,11.2,2009.0,4
3644,ChadHenne,MIA,1.0,20.0,26.0,241.0,2.0,0.0,0.0,0.0,0.0,20.1,20.1,2009.0,5
3731,ChadHenne,MIA,1.0,18.0,36.0,211.0,0.0,2.0,0.0,0.0,0.0,10.6,10.6,2009.0,7
3771,ChadHenne,MIA,1.0,12.0,21.0,112.0,1.0,0.0,3.0,-5.0,0.0,9.1,9.1,2009.0,8
3811,ChadHenne,MIA,1.0,19.0,34.0,219.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2009.0,9
3843,ChadHenne,MIA,1.0,17.0,31.0,175.0,1.0,1.0,0.0,0.0,0.0,12.8,12.8,2009.0,10
3887,ChadHenne,MIA,1.0,17.0,29.0,172.0,1.0,0.0,1.0,0.0,0.0,12.6,12.6,2009.0,11
3928,ChadHenne,MIA,1.0,17.0,31.0,175.0,1.0,3.0,0.0,0.0,0.0,12.8,12.8,2009.0,12
3959,ChadHenne,MIA,1.0,29.0,52.0,335.0,2.0,1.0,1.0,-1.0,0.0,24.7,24.7,2009.0,13
4006,ChadHenne,MIA,1.0,21.0,29.0,220.0,0.0,1.0,4.0,1.0,1.0,17.1,17.1,2009.0,14
4050,ChadHenne,MIA,1.0,29.0,46.0,349.0,1.0,3.0,2.0,11.0,0.0,22.6,22.6,2009.0,15
4091,ChadHenne,MIA,1.0,35.0,55.0,322.0,1.0,1.0,1.0,10.0,0.0,21.1,21.1,2009.0,16
4149,ChadHenne,MIA,1.0,16.0,20.0,140.0,1.0,1.0,1.0,0.0,0.0,11.0,11.0,2009.0,17
4207,ChadHenne,MIA,1.0,21.0,34.0,182.0,0.0,0.0,2.0,-1.0,0.0,9.0,9.0,2010.0,1
4243,ChadHenne,MIA,1.0,9.0,15.0,114.0,1.0,0.0,2.0,0.0,0.0,9.7,9.7,2010.0,2
4265,ChadHenne,MIA,1.0,26.0,44.0,363.0,2.0,1.0,1.0,1.0,0.0,26.3,26.3,2010.0,3
4304,ChadHenne,MIA,1.0,28.0,38.0,305.0,2.0,3.0,0.0,0.0,0.0,23.3,23.3,2010.0,4
4383,ChadHenne,MIA,1.0,23.0,39.0,231.0,2.0,1.0,2.0,9.0,0.0,20.5,20.5,2010.0,6
4429,ChadHenne,MIA,1.0,23.0,36.0,257.0,1.0,1.0,0.0,0.0,0.0,16.9,16.9,2010.0,7
4469,ChadHenne,MIA,1.0,24.0,37.0,217.0,0.0,1.0,3.0,-7.0,0.0,10.2,10.2,2010.0,8
4504,ChadHenne,MIA,1.0,22.0,34.0,231.0,0.0,3.0,6.0,13.0,0.0,12.9,12.9,2010.0,9
4536,ChadHenne,MIA,1.0,19.0,28.0,240.0,1.0,1.0,2.0,3.0,0.0,16.3,16.3,2010.0,10
4600,ChadHenne,MIA,1.0,17.0,30.0,307.0,2.0,1.0,3.0,-4.0,0.0,23.0,23.0,2010.0,12
4651,ChadHenne,MIA,1.0,16.0,32.0,174.0,1.0,3.0,5.0,17.0,0.0,14.4,14.4,2010.0,13
4701,ChadHenne,MIA,1.0,5.0,18.0,55.0,1.0,0.0,4.0,7.0,0.0,7.5,7.5,2010.0,14
4734,ChadHenne,MIA,1.0,33.0,45.0,276.0,1.0,1.0,0.0,0.0,0.0,17.8,17.8,2010.0,15
4768,ChadHenne,MIA,1.0,29.0,44.0,278.0,1.0,2.0,5.0,14.0,0.0,19.3,19.3,2010.0,16
4830,ChadHenne,MIA,1.0,6.0,16.0,71.0,0.0,1.0,0.0,0.0,0.0,3.6,3.6,2010.0,17
4842,ChadHenne,MIA,1.0,30.0,49.0,416.0,2.0,1.0,7.0,59.0,1.0,40.7,40.7,2011.0,1
4905,ChadHenne,MIA,1.0,12.0,30.0,170.0,1.0,1.0,3.0,26.0,0.0,15.1,15.1,2011.0,2
4937,ChadHenne,MIA,1.0,19.0,29.0,255.0,1.0,1.0,3.0,15.0,0.0,18.3,18.3,2011.0,3
4991,ChadHenne,MIA,1.0,3.0,4.0,27.0,0.0,1.0,1.0,1.0,0.0,1.5,1.5,2011.0,4
5569,ChadHenne,JAC,1.0,2.0,2.0,23.0,0.0,0.0,1.0,0.0,0.0,1.2,1.2,2012.0,2
5738,ChadHenne,JAC,1.0,9.0,20.0,71.0,0.0,0.0,3.0,4.0,0.0,4.0,4.0,2012.0,7
5831,ChadHenne,JAC,1.0,10.0,16.0,121.0,1.0,1.0,0.0,0.0,0.0,10.1,10.1,2012.0,10
5849,ChadHenne,JAC,1.0,16.0,33.0,354.0,4.0,0.0,2.0,7.0,0.0,34.4,34.4,2012.0,11
5893,ChadHenne,JAC,1.0,17.0,26.0,261.0,2.0,1.0,2.0,0.0,0.0,21.1,21.1,2012.0,12
5927,ChadHenne,JAC,1.0,18.0,41.0,208.0,1.0,1.0,3.0,1.0,1.0,20.5,20.5,2012.0,13
5975,ChadHenne,JAC,1.0,21.0,43.0,185.0,0.0,2.0,1.0,1.0,0.0,9.4,9.4,2012.0,14
6011,ChadHenne,JAC,1.0,18.0,34.0,221.0,0.0,0.0,3.0,16.0,0.0,12.7,12.7,2012.0,15
6036,ChadHenne,JAC,1.0,29.0,51.0,348.0,1.0,3.0,2.0,22.0,0.0,23.6,23.6,2012.0,16
6076,ChadHenne,JAC,1.0,25.0,41.0,298.0,2.0,3.0,2.0,13.0,0.0,24.2,24.2,2012.0,17
6140,ChadHenne,JAC,1.0,3.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,2013.0,1
6163,ChadHenne,JAC,1.0,25.0,38.0,241.0,1.0,0.0,2.0,9.0,0.0,17.0,17.0,2013.0,2
6202,ChadHenne,JAC,1.0,18.0,38.0,235.0,0.0,2.0,2.0,5.0,0.0,12.3,12.3,2013.0,3
6274,ChadHenne,JAC,1.0,7.0,13.0,89.0,1.0,0.0,1.0,2.0,0.0,8.7,8.7,2013.0,5
6304,ChadHenne,JAC,1.0,27.0,42.0,303.0,0.0,2.0,2.0,-3.0,0.0,14.9,14.9,2013.0,6
6334,ChadHenne,JAC,1.0,23.0,36.0,318.0,0.0,1.0,4.0,5.0,0.0,16.4,16.4,2013.0,7
6366,ChadHenne,JAC,1.0,29.0,45.0,228.0,1.0,0.0,1.0,1.0,0.0,15.5,15.5,2013.0,8
6434,ChadHenne,JAC,1.0,14.0,23.0,180.0,0.0,2.0,1.0,-1.0,0.0,8.9,8.9,2013.0,10
6465,ChadHenne,JAC,1.0,27.0,42.0,255.0,1.0,2.0,0.0,0.0,0.0,16.8,16.8,2013.0,11
6502,ChadHenne,JAC,1.0,23.0,32.0,239.0,0.0,0.0,3.0,3.0,0.0,12.3,12.3,2013.0,12
6527,ChadHenne,JAC,1.0,22.0,40.0,195.0,2.0,1.0,0.0,0.0,0.0,17.8,17.8,2013.0,13
6563,ChadHenne,JAC,1.0,12.0,27.0,117.0,2.0,0.0,4.0,33.0,0.0,17.2,17.2,2013.0,14
6597,ChadHenne,JAC,1.0,21.0,36.0,237.0,2.0,2.0,4.0,22.0,0.0,22.1,22.1,2013.0,15
6626,ChadHenne,JAC,1.0,24.0,34.0,237.0,2.0,1.0,1.0,1.0,0.0,20.0,20.0,2013.0,16
6669,ChadHenne,JAC,1.0,30.0,51.0,331.0,1.0,1.0,1.0,0.0,0.0,20.6,20.6,2013.0,17
6702,ChadHenne,JAC,1.0,24.0,43.0,266.0,2.0,0.0,1.0,8.0,0.0,22.1,22.1,2014.0,1
6750,ChadHenne,JAC,1.0,14.0,28.0,193.0,1.0,1.0,3.0,17.0,0.0,15.4,15.4,2014.0,2
6799,ChadHenne,JAC,1.0,4.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,2014.0,3
484,ChadHutchinson,CHI,1.0,18.0,30.0,213.0,3.0,0.0,3.0,14.0,0.0,24.1,24.1,2004.0,13
539,ChadHutchinson,CHI,1.0,17.0,33.0,212.0,0.0,1.0,0.0,0.0,0.0,10.6,10.6,2004.0,14
589,ChadHutchinson,CHI,1.0,17.0,34.0,168.0,0.0,1.0,3.0,0.0,0.0,8.4,8.4,2004.0,15
625,ChadHutchinson,CHI,1.0,20.0,35.0,114.0,1.0,0.0,0.0,0.0,0.0,9.7,9.7,2004.0,16
671,ChadHutchinson,CHI,1.0,20.0,29.0,196.0,0.0,1.0,0.0,0.0,0.0,9.8,9.8,2004.0,17
10,ChadPennington,NYJ,1.0,20.0,27.0,224.0,2.0,0.0,2.0,-2.0,0.0,19.0,19.0,2004.0,1
50,ChadPennington,NYJ,1.0,22.0,29.0,258.0,2.0,0.0,2.0,1.0,0.0,21.0,21.0,2004.0,2
153,ChadPennington,NYJ,1.0,14.0,24.0,143.0,0.0,1.0,6.0,3.0,0.0,7.5,7.5,2004.0,4
175,ChadPennington,NYJ,1.0,31.0,42.0,304.0,1.0,1.0,0.0,0.0,0.0,19.2,19.2,2004.0,5
219,ChadPennington,NYJ,1.0,20.0,30.0,222.0,0.0,0.0,4.0,18.0,0.0,12.9,12.9,2004.0,6
247,ChadPennington,NYJ,1.0,19.0,30.0,162.0,0.0,0.0,3.0,15.0,1.0,15.6,15.6,2004.0,7
279,ChadPennington,NYJ,1.0,11.0,19.0,189.0,3.0,0.0,2.0,22.0,0.0,23.7,23.7,2004.0,8
329,ChadPennington,NYJ,1.0,7.0,15.0,141.0,1.0,1.0,2.0,14.0,0.0,12.5,12.5,2004.0,9
491,ChadPennington,NYJ,1.0,20.0,27.0,155.0,2.0,1.0,2.0,16.0,0.0,17.4,17.4,2004.0,13
538,ChadPennington,NYJ,1.0,17.0,31.0,189.0,0.0,3.0,4.0,16.0,0.0,11.1,11.1,2004.0,14
568,ChadPennington,NYJ,1.0,18.0,24.0,253.0,3.0,0.0,1.0,-1.0,0.0,24.6,24.6,2004.0,15
613,ChadPennington,NYJ,1.0,22.0,36.0,252.0,1.0,2.0,3.0,7.0,0.0,17.3,17.3,2004.0,16
660,ChadPennington,NYJ,1.0,21.0,36.0,181.0,1.0,0.0,3.0,17.0,0.0,14.8,14.8,2004.0,17
712,ChadPennington,NYJ,1.0,21.0,34.0,264.0,0.0,1.0,2.0,0.0,0.0,13.2,13.2,2005.0,1
742,ChadPennington,NYJ,1.0,19.0,30.0,190.0,2.0,0.0,1.0,12.0,0.0,18.7,18.7,2005.0,2
803,ChadPennington,NYJ,1.0,9.0,19.0,76.0,0.0,2.0,3.0,15.0,0.0,5.3,5.3,2005.0,3
1401,ChadPennington,NYJ,1.0,24.0,33.0,319.0,2.0,0.0,2.0,7.0,0.0,24.7,24.7,2006.0,1
1452,ChadPennington,NYJ,1.0,22.0,37.0,306.0,2.0,1.0,2.0,2.0,0.0,23.5,23.5,2006.0,2
1509,ChadPennington,NYJ,1.0,19.0,29.0,183.0,1.0,0.0,3.0,8.0,0.0,14.0,14.0,2006.0,3
1539,ChadPennington,NYJ,1.0,17.0,23.0,207.0,1.0,1.0,1.0,5.0,0.0,14.9,14.9,2006.0,4
1591,ChadPennington,NYJ,1.0,10.0,17.0,71.0,0.0,3.0,2.0,17.0,0.0,5.3,5.3,2006.0,5
1616,ChadPennington,NYJ,1.0,17.0,29.0,175.0,2.0,0.0,1.0,-1.0,0.0,16.7,16.7,2006.0,6
1653,ChadPennington,NYJ,1.0,16.0,22.0,189.0,1.0,1.0,5.0,2.0,0.0,13.7,13.7,2006.0,7
1693,ChadPennington,NYJ,1.0,11.0,28.0,108.0,0.0,2.0,3.0,9.0,0.0,6.3,6.3,2006.0,8
1761,ChadPennington,NYJ,1.0,22.0,33.0,168.0,1.0,1.0,2.0,4.0,0.0,12.8,12.8,2006.0,10
1807,ChadPennington,NYJ,1.0,19.0,35.0,162.0,0.0,2.0,0.0,0.0,0.0,8.1,8.1,2006.0,11
1832,ChadPennington,NYJ,1.0,24.0,31.0,286.0,1.0,0.0,1.0,2.0,0.0,18.5,18.5,2006.0,12
1872,ChadPennington,NYJ,1.0,25.0,35.0,263.0,2.0,2.0,0.0,0.0,0.0,21.2,21.2,2006.0,13
1930,ChadPennington,NYJ,1.0,22.0,35.0,182.0,1.0,2.0,4.0,19.0,0.0,15.0,15.0,2006.0,14
1958,ChadPennington,NYJ,1.0,29.0,39.0,339.0,1.0,1.0,3.0,11.0,0.0,22.1,22.1,2006.0,15
2006,ChadPennington,NYJ,1.0,14.0,29.0,237.0,1.0,0.0,4.0,26.0,0.0,18.5,18.5,2006.0,16
2070,ChadPennington,NYJ,1.0,22.0,30.0,157.0,1.0,0.0,3.0,0.0,0.0,11.9,11.9,2006.0,17
2102,ChadPennington,NYJ,1.0,16.0,21.0,167.0,2.0,0.0,1.0,3.0,0.0,16.7,16.7,2007.0,1
2195,ChadPennington,NYJ,1.0,15.0,22.0,124.0,2.0,0.0,4.0,-1.0,1.0,20.1,20.1,2007.0,3
2245,ChadPennington,NYJ,1.0,32.0,39.0,290.0,1.0,2.0,1.0,1.0,0.0,18.6,18.6,2007.0,4
2281,ChadPennington,NYJ,1.0,21.0,36.0,229.0,1.0,3.0,2.0,6.0,0.0,16.1,16.1,2007.0,5
2336,ChadPennington,NYJ,1.0,11.0,21.0,128.0,0.0,1.0,4.0,2.0,0.0,6.6,6.6,2007.0,6
2352,ChadPennington,NYJ,1.0,20.0,31.0,272.0,3.0,1.0,3.0,7.0,0.0,26.3,26.3,2007.0,7
2415,ChadPennington,NYJ,1.0,13.0,20.0,106.0,0.0,0.0,2.0,5.0,0.0,5.8,5.8,2007.0,8
2702,ChadPennington,NYJ,1.0,25.0,38.0,186.0,0.0,0.0,1.0,4.0,0.0,9.7,9.7,2007.0,15
2738,ChadPennington,NYJ,1.0,26.0,32.0,264.0,1.0,2.0,2.0,5.0,0.0,17.7,17.7,2007.0,16
2821,ChadPennington,MIA,1.0,26.0,43.0,251.0,2.0,1.0,0.0,0.0,0.0,20.6,20.6,2008.0,1
2883,ChadPennington,MIA,1.0,10.0,20.0,112.0,0.0,0.0,1.0,6.0,0.0,6.2,6.2,2008.0,2
2921,ChadPennington,MIA,1.0,17.0,20.0,226.0,0.0,0.0,0.0,0.0,0.0,11.3,11.3,2008.0,3
2986,ChadPennington,MIA,1.0,22.0,29.0,228.0,1.0,0.0,3.0,3.0,0.0,15.7,15.7,2008.0,5
3016,ChadPennington,MIA,1.0,19.0,25.0,284.0,2.0,1.0,0.0,0.0,0.0,22.2,22.2,2008.0,6
3045,ChadPennington,MIA,1.0,24.0,35.0,295.0,1.0,1.0,4.0,25.0,0.0,21.3,21.3,2008.0,7
3091,ChadPennington,MIA,1.0,22.0,30.0,314.0,1.0,0.0,4.0,-5.0,0.0,19.2,19.2,2008.0,8
3126,ChadPennington,MIA,1.0,23.0,40.0,281.0,0.0,1.0,2.0,-1.0,0.0,14.0,14.0,2008.0,9
